,code,entity,year,oth_renewables_(incl_geo_n_biomass)_electricity_generation_-_twh,solar generation - twh,wind generation - twh,hydro generation - twh
1652,15,European Union (27),1968,4.818,0.0,0.0,226.5809
1653,15,European Union (27),1969,5.243,0.0,0.0,222.4579
1654,15,European Union (27),1970,6.940266,0.0,0.0,234.72273
1655,15,European Union (27),1971,7.057851,0.0,0.0,233.22775
1656,15,European Union (27),1972,6.925944,0.0,0.0,244.8364
1657,15,European Union (27),1973,7.442191,0.0,0.0,243.5321
1658,15,European Union (27),1974,7.829309,0.0,0.0,263.01743
1659,15,European Union (27),1975,8.282595,0.0,0.0,264.90546
1660,15,European Union (27),1976,8.305585,0.0,0.0,231.1628
1661,15,European Union (27),1977,8.646165,0.0,0.0,307.5857
1662,15,European Union (27),1978,9.1188545,0.0,0.003,299.47946
1663,15,European Union (27),1979,9.285328,0.0,0.006,313.9237
1664,15,European Union (27),1980,10.387278,0.0,0.0105,297.70767
1665,15,European Union (27),1981,10.08439,0.0,0.0105,293.823
1666,15,European Union (27),1982,9.287153,0.0,0.0185,288.88766
1667,15,European Union (27),1983,9.568938,0.0,0.0301,294.68158
1668,15,European Union (27),1984,9.946245,0.0,0.0382,298.8656
1669,15,European Union (27),1985,10.981506,0.0,0.0574,304.63483
1670,15,European Union (27),1986,11.802871,0.0,0.1336,287.77554
1671,15,European Union (27),1987,11.601265,0.0,0.1908,315.98
1672,15,European Union (27),1988,12.376092,0.0,0.3297,333.6034
1673,15,European Union (27),1989,12.7941675,0.009090909,0.5064,272.73294
1674,15,European Union (27),1990,17.354042,0.011455,0.7704604,284.9162
1675,15,European Union (27),1991,17.879808,0.01352,0.970428,298.0841
1676,15,European Union (27),1992,18.720934,0.022082,1.5016481,310.6262
1677,15,European Union (27),1993,20.526823,0.028355,2.0669987,318.56485
1678,15,European Union (27),1994,21.334034,0.0296395,2.6344247,327.974
1679,15,European Union (27),1995,23.440554,0.038877,3.4706535,326.97034
1680,15,European Union (27),1996,23.38608,0.04079341,4.3409996,325.4711
1681,15,European Union (27),1997,27.91499,0.049934246,6.6253376,335.05988
1682,15,European Union (27),1998,30.97517,0.0590805,10.284428,345.84433
1683,15,European Union (27),1999,31.643864,0.06921506,13.352978,343.64407
1684,15,European Union (27),2000,34.554264,0.05714925,21.423986,356.28894
1685,15,European Union (27),2001,37.62774,0.1737815,25.84902,375.75275
1686,15,European Union (27),2002,43.15997,0.291148,35.06749,316.47037
1687,15,European Union (27),2003,49.1595,0.44112274,43.298035,306.85254
1688,15,European Union (27),2004,58.79699,0.7221619,57.50379,325.8097
1689,15,European Union (27),2005,66.87682,1.4765953,68.09771,307.47034
1690,15,European Union (27),2006,75.98148,2.5267808,78.714035,311.1783
1691,15,European Union (27),2007,84.72545,3.8270638,99.91396,309.23315
1692,15,European Union (27),2008,94.23197,7.526779,113.234535,327.50626
1693,15,European Union (27),2009,103.14655,14.2401085,124.325356,330.16736
1694,15,European Union (27),2010,117.50282,23.347221,139.24428,373.8709
1695,15,European Union (27),2011,125.327545,46.705364,164.80656,307.20193
1696,15,European Union (27),2012,139.1348,70.192314,187.39543,330.67297
1697,15,European Union (27),2013,145.03648,83.40955,209.52415,366.6918
1698,15,European Union (27),2014,151.03098,92.83298,220.77077,368.82547
1699,15,European Union (27),2015,156.50716,99.7227,263.13577,335.00162
1700,15,European Union (27),2016,157.99951,99.953094,266.7539,344.78296
1701,15,European Union (27),2017,160.9484,106.732346,312.2475,293.25397
1702,15,European Union (27),2018,162.75403,113.39873,320.54285,342.68448
1703,15,European Union (27),2019,166.58623,124.14498,364.40314,317.19803
1704,15,European Union (27),2020,168.58524,144.40404,397.36908,345.8846
1705,15,European Union (27),2021,176.03152,163.10626,386.34805,347.27124
1706,15,European Union (27),2022,173.99644,207.2401,420.48444,276.86017
1707,16,Finland,1990,5.156,0.000455,0.0,10.859
1708,16,Finland,1991,4.999,0.00052,0.0,13.197
1709,16,Finland,1992,4.95,0.000594,0.002,15.107
1710,16,Finland,1993,5.958,0.000672,0.004,13.476
1711,16,Finland,1994,6.465,0.000751,0.007,11.787
1712,16,Finland,1995,6.608,0.000837,0.011,12.925
1713,16,Finland,1996,5.889,0.000982,0.011,11.86
1714,16,Finland,1997,7.891,0.001208,0.017,12.242
1715,16,Finland,1998,9.333,0.001292,0.023,15.051
1716,16,Finland,1999,8.363,0.001417,0.049,12.78
1717,16,Finland,2000,8.639025,0.001576,0.078,14.66
1718,16,Finland,2001,8.271852,0.001715,0.07,13.205
1719,16,Finland,2002,8.988814,0.001865,0.064,10.776
1720,16,Finland,2003,9.379286,0.002097,0.093,9.591
1721,16,Finland,2004,10.439557,0.002361,0.120344,15.069615
1722,16,Finland,2005,9.512216,0.002631,0.169942,13.784
1723,16,Finland,2006,10.81394,0.003379,0.155641,11.493691
1724,16,Finland,2007,9.954877,0.003811,0.188408,14.177206
1725,16,Finland,2008,10.404638,0.003944,0.26052,17.112131
1726,16,Finland,2009,8.733982,0.004317,0.276624,12.68603
1727,16,Finland,2010,10.974214,0.004739,0.294317,12.921994
1728,16,Finland,2011,11.244833,0.0053,0.481393,12.445039
1729,16,Finland,2012,11.199986,0.005749,0.494323,16.859129
1730,16,Finland,2013,12.010922,0.006452,0.773692,12.838601
1731,16,Finland,2014,11.758651,0.007752,1.107172,13.397044
1732,16,Finland,2015,11.419356,0.011311,2.327359,16.768698
1733,16,Finland,2016,11.522723,0.022066,3.068041,15.799127
1734,16,Finland,2017,11.861537,0.048513,4.795192,14.771469
1735,16,Finland,2018,12.910225,0.090225,5.838668,13.301104
1736,16,Finland,2019,13.292058,0.147182,6.024746,12.420475
1737,16,Finland,2020,11.569852,0.218471,7.93815,15.883341
1738,16,Finland,2021,13.579126,0.297518,8.17987,15.791129
1739,16,Finland,2022,13.992115,0.31479365,11.903795,13.661343
1740,16,Finland,1965,,,,9.353536
1741,16,Finland,1966,,,,10.380808
1742,16,Finland,1967,,,,11.6292925
1743,16,Finland,1968,,,,10.488889
1744,16,Finland,1969,,,,8.745455
1745,16,Finland,1970,,,,9.524242
1746,16,Finland,1971,,,,10.680808
1747,16,Finland,1972,,,,10.379798
1748,16,Finland,1973,,,,10.579798
1749,16,Finland,1974,,,,12.703031
1750,16,Finland,1975,,,,12.209091
1751,16,Finland,1976,,,,9.481818
1752,16,Finland,1977,,,,12.181818
1753,16,Finland,1978,,,,9.79899
1754,16,Finland,1979,,,,10.8707075
1755,16,Finland,1980,,,,10.217172
1756,16,Finland,1981,,,,13.654546
1757,16,Finland,1982,,,,13.088889
1758,16,Finland,1983,,,,13.580808
1759,16,Finland,1984,,,,13.247475
1760,16,Finland,1985,,,,12.334343
1761,16,Finland,1986,,,,12.389899
1762,16,Finland,1987,,,,13.795959
1763,16,Finland,1988,,,,13.362626
1764,16,Finland,1989,,,,13.030303
1765,17,France,1965,0.0,,,46.881092
1766,17,France,1966,0.39,,,52.20847
1767,17,France,1967,0.605,,,45.37766
1768,17,France,1968,0.926,,,50.42261
1769,17,France,1969,1.067,,,52.94209
1770,17,France,1970,1.3702458,,,56.681484
1771,17,France,1971,1.3918225,,,48.856724
1772,17,France,1972,1.5151953,,,48.831467
1773,17,France,1973,1.5500864,,,47.696262
1774,17,France,1974,1.5770591,,,56.230286
1775,17,France,1975,1.4158849,,,60.107937
1776,17,France,1976,1.3329,,,48.56463
1777,17,France,1977,1.3745815,,,76.322975
1778,17,France,1978,1.4183881,,,68.35983
1779,17,France,1979,1.4840102,,,66.419136
1780,17,France,1980,1.4710236,,,69.52675
1781,17,France,1981,1.4921525,,,72.19517
1782,17,France,1982,1.52734,,,70.57486
1783,17,France,1983,1.5587,,,69.443016
1784,17,France,1984,1.6223,,,65.69011
1785,17,France,1985,1.65215,,,61.916004
1786,17,France,1986,1.6628,,,62.483
1787,17,France,1987,1.7506,,,70.498
1788,17,France,1988,1.77325,,,76.522
1789,17,France,1989,1.84145,,,46.636997
1790,17,France,1990,1.913,0.0,0.000271526,53.866
1791,17,France,1991,2.102,0.0,0.000489604,57.602
1792,17,France,1992,2.134,0.001488,0.000489604,68.956
1793,17,France,1993,1.974,0.001683,0.00240218,64.895
1794,17,France,1994,2.157,0.0018785,0.004704,78.794
1795,17,France,1995,2.329,0.00204,0.0047142,73.119
1796,17,France,1996,2.423,0.0026503,0.0074302,66.044
1797,17,France,1997,2.675,0.0034068,0.0111284,63.764
1798,17,France,1998,2.653,0.0040885,0.0194972,62.093
1799,17,France,1999,2.853,0.0045475,0.03694443,72.514
1800,17,France,2000,2.986,0.00522325,0.048,66.363
1801,17,France,2001,3.334,0.0061605,0.131,74.268
1802,17,France,2002,3.537,0.00710345,0.265,60.397
1803,17,France,2003,3.717,0.0077673,0.388,58.943
1804,17,France,2004,3.782,0.008447984,0.595,59.555
1805,17,France,2005,3.872,0.01050076,0.962,51.48
1806,17,France,2006,3.841,0.01190605,2.182,56.303
1807,17,France,2007,4.216,0.018,4.07,57.604
1808,17,France,2008,4.436,0.042,5.694,63.654
1809,17,France,2009,4.578,0.174,7.912,56.994
1810,17,France,2010,4.917,0.62,9.945,62.714
1811,17,France,2011,5.518408,2.077841,12.313573,44.848557
1812,17,France,2012,5.757187,4.016329,15.107985,58.783455
1813,17,France,2013,6.096901,4.734224,16.054344,70.84602
1814,17,France,2014,6.466657,5.913476,17.250189,62.829018
1815,17,France,2015,7.267243,7.263164,21.350168,54.557323
1816,17,France,2016,7.7704544,8.164943,21.307966,59.924397
1817,17,France,2017,8.478708,9.102626,24.54369,48.98941
1818,17,France,2018,8.792224,10.444715,28.53087,63.940475
1819,17,France,2019,8.857253,11.812406,34.615356,56.051037
1820,17,France,2020,8.914922,12.985516,39.74983,61.719795
1821,17,France,2021,9.338553,15.256111,36.775047,58.67024
1822,17,France,2022,9.827587,20.13095,38.007793,44.586254
1823,18,Germany,1970,0.92002016,,,17.533678
1824,18,Germany,1971,1.0010282,,,13.455188
1825,18,Germany,1972,1.0187488,,,13.205894
1826,18,Germany,1973,1.0531049,,,15.229462
1827,18,Germany,1974,1.07625,,,17.638132
1828,18,Germany,1975,1.1247102,,,17.059124
1829,18,Germany,1976,1.2776853,,,13.846833
1830,18,Germany,1977,1.2465839,,,17.58216
1831,18,Germany,1978,1.317466,,,18.362234
1832,18,Germany,1979,1.4433178,,,18.383686
1833,18,Germany,1980,1.9662538,,,19.069143
1834,18,Germany,1981,1.8042376,,,19.914673
1835,18,Germany,1982,1.798813,,,19.737993
1836,18,Germany,1983,1.5402381,,,18.712017
1837,18,Germany,1984,1.6429448,,,18.479174
1838,18,Germany,1985,1.6440297,,,17.40065
1839,18,Germany,1986,1.5955696,,0.001,18.571981
1840,18,Germany,1987,1.4458493,,0.002,20.34297
1841,18,Germany,1988,1.6378818,,0.008,20.079391
1842,18,Germany,1989,1.7492679,,0.026,18.243729
1843,18,Germany,1990,1.435,0.001,0.071,17.335
1844,18,Germany,1991,1.511,0.001,0.1,15.85
1845,18,Germany,1992,1.562,0.002,0.275,18.635
1846,18,Germany,1993,1.663,0.003,0.6,18.96
1847,18,Germany,1994,1.906,0.004,0.909,20.195
1848,18,Germany,1995,2.049,0.005,1.5,21.556
1849,18,Germany,1996,2.143,0.006,2.032,18.818
1850,18,Germany,1997,2.297,0.011,2.966,18.952
1851,18,Germany,1998,2.718,0.015,4.489,19.002
1852,18,Germany,1999,2.94,0.019,5.528,20.686
1853,18,Germany,2000,3.4,0.0,9.5,24.9
1854,18,Germany,2001,5.2,0.1,10.5,23.2
1855,18,Germany,2002,6.4,0.2,15.8,23.7
1856,18,Germany,2003,8.948651,0.313,19.087,18.321198
1857,18,Germany,2004,10.635514,0.557,26.019,20.745722
1858,18,Germany,2005,14.7062,1.308,27.774,19.638
1859,18,Germany,2006,18.9344,2.265,31.324,20.031
1860,18,Germany,2007,24.6164,3.137,40.507,21.17
1861,18,Germany,2008,28.0316,4.508,41.385,20.443
1862,18,Germany,2009,30.9048,6.715,39.42,19.031
1863,18,Germany,2010,33.9517,11.963,38.547,20.953
1864,18,Germany,2011,36.9098,19.991,49.857,17.671
1865,18,Germany,2012,43.2284,26.744,51.68,21.755
1866,18,Germany,2013,45.593,30.621,52.737,22.998
1867,18,Germany,2014,48.385,35.448,58.497,19.587
1868,18,Germany,2015,50.459,38.076,80.624,18.977
1869,18,Germany,2016,51.103,37.556,79.924,20.546
1870,18,Germany,2017,51.08,38.761,105.693,20.15
1871,18,Germany,2018,50.972,44.32,109.951,17.693
1872,18,Germany,2019,50.323,45.221,125.894,19.731
1873,18,Germany,2020,51.161,49.496,132.102,18.322
1874,18,Germany,2021,50.393,49.34,114.647,19.657
1875,18,Germany,2022,50.426,60.787,125.287,17.5
1876,18,Germany,1965,,,,16.21221
1877,18,Germany,1966,,,,17.533998
1878,18,Germany,1967,,,,16.652311
1879,18,Germany,1968,,,,16.89899
1880,18,Germany,1969,,,,13.713478
1881,95,Greece,1990,0.0,0.0,0.002,1.769
1882,95,Greece,1991,0.0,0.0,0.002,3.099
1883,95,Greece,1992,0.001,0.0,0.008,2.203
1884,95,Greece,1993,0.001,0.0,0.047,2.282
1885,95,Greece,1994,0.001,0.0,0.037,2.599
1886,95,Greece,1995,0.001,0.0,0.034,3.529
1887,95,Greece,1996,0.0,0.0,0.038,4.348
1888,95,Greece,1997,0.0,0.0,0.036,3.882
1889,95,Greece,1998,0.0,0.0,0.07,3.717
1890,95,Greece,1999,0.001,0.0,0.162,4.592
1891,95,Greece,2000,0.0,0.0,0.451,3.693
1892,95,Greece,2001,0.079,0.0,0.756,2.097
1893,95,Greece,2002,0.126,0.0,0.651,2.8
1894,95,Greece,2003,0.105,0.0,1.021,4.766
1895,95,Greece,2004,0.124163,0.000775,1.120765,4.672078
1896,95,Greece,2005,0.12152,0.000953,1.266452,5.017497
1897,95,Greece,2006,0.114125,0.001386,1.699353,5.864849
1898,95,Greece,2007,0.184,0.00142,1.818,2.591422
1899,95,Greece,2008,0.191356,0.005236,2.242,3.312288
1900,95,Greece,2009,0.217572,0.05,2.543,5.352558
1901,95,Greece,2010,0.19,0.157748,2.713937,7.474753
1902,95,Greece,2011,0.206815,0.610311,3.315227,4.011165
1903,95,Greece,2012,0.204294,1.693986,3.850157,4.392525
1904,95,Greece,2013,0.216409,3.648101,4.139136,6.346921
1905,95,Greece,2014,0.219661,3.791885,3.688575,4.478322
1906,95,Greece,2015,0.231426,3.899636,4.621019,6.098194
1907,95,Greece,2016,0.27423,3.929716,5.145896,5.542638
1908,95,Greece,2017,0.310028,3.991477,5.536987,3.962547
1909,95,Greece,2018,0.31407,3.790652,6.300259,5.743448
1910,95,Greece,2019,0.402027,4.42851,7.266347,3.999598
1911,95,Greece,2020,0.453554,4.446854,9.310104,3.343687
1912,95,Greece,2021,0.499205,5.250978,10.482981,5.903439
1913,95,Greece,2022,0.5065753,7.1531925,10.879472,4.5503035
1914,95,Greece,1987,,,0.001,2.78
1915,95,Greece,1988,,,0.001,2.366
1916,95,Greece,1989,,,0.001,1.9
1917,95,Greece,1965,,,,0.801
1918,95,Greece,1966,,,,1.73
1919,95,Greece,1967,,,,1.66
1920,95,Greece,1968,,,,1.368
1921,95,Greece,1969,,,,2.055
1922,95,Greece,1970,,,,2.636
1923,95,Greece,1971,,,,2.652
1924,95,Greece,1972,,,,2.677
1925,95,Greece,1973,,,,2.223
1926,95,Greece,1974,,,,2.347
1927,95,Greece,1975,,,,2.015
1928,95,Greece,1976,,,,1.879
1929,95,Greece,1977,,,,1.922
1930,95,Greece,1978,,,,2.988
1931,95,Greece,1979,,,,3.566
1932,95,Greece,1980,,,,3.405
1933,95,Greece,1981,,,,3.407
1934,95,Greece,1982,,,,3.561
1935,95,Greece,1983,,,,2.34
1936,95,Greece,1984,,,,2.862
1937,95,Greece,1985,,,,2.805
1938,95,Greece,1986,,,,3.235
1939,19,High-income countries,1965,17.885233,0.0,0.0,706.6991
1940,19,High-income countries,1966,19.684008,0.0,0.0,746.118
1941,19,High-income countries,1967,19.813572,0.0,0.0,765.235
1942,19,High-income countries,1968,21.941046,0.0,0.0,785.2921
1943,19,High-income countries,1969,23.079964,0.0,0.0,821.19257
1944,19,High-income countries,1970,24.964964,0.0,0.0,843.7634
1945,19,High-income countries,1971,25.509909,0.0,0.0,882.2955
1946,19,High-income countries,1972,27.498178,0.0,0.0,922.475
1947,19,High-income countries,1973,29.371082,0.0,0.0,923.74036
1948,19,High-income countries,1974,31.125929,0.0,0.0,1014.3833
1949,19,High-income countries,1975,31.102913,0.0,0.0,1015.0359
1950,19,High-income countries,1976,34.59475,0.0,0.0,971.30066
1951,19,High-income countries,1977,36.31119,0.0,0.0,977.0634
1952,19,High-income countries,1978,38.399734,0.0,0.003,1051.502
1953,19,High-income countries,1979,40.237312,0.0,0.006,1093.9172
1954,19,High-income countries,1980,42.139984,0.0,0.0105,1085.0535
1955,19,High-income countries,1981,43.527237,0.0,0.0105,1094.8732
1956,19,High-income countries,1982,50.898537,0.0,0.0185,1123.6685
1957,19,High-income countries,1983,55.702415,0.003,0.03279495,1177.8771
1958,19,High-income countries,1984,63.33676,0.006311111,0.044755556,1174.8667
1959,19,High-income countries,1985,64.97328,0.011747476,0.0642202,1172.0579
1960,19,High-income countries,1986,69.80781,0.015183838,0.13883132,1168.7913
1961,19,High-income countries,1987,75.07503,0.01060303,0.19537677,1163.7444
1962,19,High-income countries,1988,77.287704,0.01019596,0.3315798,1167.3448
1963,19,High-income countries,1989,87.003494,0.2622232,2.649777,1139.2993
1964,19,High-income countries,1990,96.64027,0.38524994,3.5981474,1176.0656
1965,19,High-income countries,1991,101.05391,0.5012229,3.9621058,1194.594
1966,19,High-income countries,1992,107.746376,0.4605791,4.511029,1177.6951
1967,19,High-income countries,1993,112.15799,0.5486695,5.3911333,1239.9056
1968,19,High-income countries,1994,115.5824,0.5869649,6.536823,1204.9102
1969,19,High-income countries,1995,117.57231,0.6258407,7.136838,1283.9635
1970,19,High-income countries,1996,120.82381,0.6781294,8.184981,1308.8512
1971,19,High-income countries,1997,128.37581,0.7265302,10.711638,1343.0558
1972,19,High-income countries,1998,132.49615,0.78469133,14.342826,1312.258
1973,19,High-income countries,1999,136.3869,0.8750173,19.050505,1321.1481
1974,19,High-income countries,2000,139.85544,1.0061297,28.699022,1326.2799
1975,19,High-income countries,2001,145.18747,1.3493878,34.69921,1236.6418
1976,19,High-income countries,2002,158.2964,1.7004635,48.42115,1248.8082
1977,19,High-income countries,2003,165.75485,2.1290364,58.54972,1223.3505
1978,19,High-income countries,2004,179.66037,2.8203647,77.61663,1241.2158
1979,19,High-income countries,2005,194.50504,4.0099363,95.13224,1260.0758
1980,19,High-income countries,2006,204.98804,5.543012,118.36381,1270.6962
1981,19,High-income countries,2007,218.26402,7.504942,151.21318,1241.0023
1982,19,High-income countries,2008,227.54778,12.286097,189.38675,1286.8601
1983,19,High-income countries,2009,236.92587,20.454914,226.54605,1284.5256
1984,19,High-income countries,2010,258.40405,32.60153,266.823,1303.1019
1985,19,High-income countries,2011,269.16348,61.033844,328.3899,1323.2808
1986,19,High-income countries,2012,291.10126,92.45271,378.4864,1326.5841
1987,19,High-income countries,2013,307.72372,121.4431,438.9604,1356.2582
1988,19,High-income countries,2014,322.72702,161.19347,471.1694,1345.3804
1989,19,High-income countries,2015,341.64948,198.08003,548.61743,1308.2788
1990,19,High-income countries,2016,341.2309,231.80884,591.28687,1338.4891
1991,19,High-income countries,2017,351.63086,279.17978,680.454,1325.7944
1992,19,High-income countries,2018,360.9906,320.60114,721.61633,1361.6863
1993,19,High-income countries,2019,363.5824,367.24442,802.35504,1306.8801
1994,19,High-income countries,2020,365.70334,437.01,902.6529,1355.5414
1995,19,High-income countries,2021,374.90405,528.9726,929.14044,1317.7537
1996,19,High-income countries,2022,379.2848,646.3992,1049.9795,1256.6677
1997,104,Hong Kong,1990,0.0,0.0,0.0,0.0
1998,104,Hong Kong,1991,0.0,0.0,0.0,0.0
1999,104,Hong Kong,1992,0.0,0.0,0.0,0.0
2000,104,Hong Kong,1993,0.0,0.0,0.0,0.0
2001,104,Hong Kong,1994,0.0,0.0,0.0,0.0
2002,104,Hong Kong,1995,0.0,0.0,0.0,0.0
2003,104,Hong Kong,1996,0.0,0.0,0.0,0.0
2004,104,Hong Kong,1997,0.0,0.0,0.0,0.0
2005,104,Hong Kong,1998,0.0,0.0,0.0,0.0
2006,104,Hong Kong,1999,0.0,0.0,0.0,0.0
2007,104,Hong Kong,2000,0.0,0.0,0.0,
2008,104,Hong Kong,2001,0.0,0.0,0.0,
2009,104,Hong Kong,2002,0.0,0.0,0.0,
2010,104,Hong Kong,2003,0.0,0.0,0.0,
2011,104,Hong Kong,2004,0.0,0.0,0.0,
2012,104,Hong Kong,2005,0.0,0.0,0.0,
2013,104,Hong Kong,2006,0.0,0.0,0.000694,
2014,104,Hong Kong,2007,0.0,0.0,0.000865,
2015,104,Hong Kong,2008,0.0,0.0,0.000807,0.0
2016,104,Hong Kong,2009,0.0,0.0,0.001099,0.0
2017,104,Hong Kong,2010,0.039,0.001,0.001041,0.0
2018,104,Hong Kong,2011,0.043,0.003,0.000868,0.0
2019,104,Hong Kong,2012,0.041,0.003,0.001053,0.0
2020,104,Hong Kong,2013,0.036,0.003,0.000836,0.0
2021,104,Hong Kong,2014,0.043,0.003,0.0009,0.0
2022,104,Hong Kong,2015,0.057,0.004,0.000811,0.0
2023,104,Hong Kong,2016,0.065,0.004,0.000492,0.0
2024,104,Hong Kong,2017,0.065044,0.005605,0.001045,0.0
2025,104,Hong Kong,2018,0.067185,0.006383,0.0007,0.0
2026,104,Hong Kong,2019,0.074305,0.0166,0.0007,0.0
2027,104,Hong Kong,2020,0.090278,0.052235,0.0008,0.0
2028,104,Hong Kong,2021,0.09176058,0.052235,0.001026,0.0
2029,104,Hong Kong,2022,0.08908531,0.052235,0.001026,0.0
2030,104,Hong Kong,1965,,,,0.0
2031,104,Hong Kong,1966,,,,0.0
2032,104,Hong Kong,1967,,,,0.0
2033,104,Hong Kong,1968,,,,0.0
2034,104,Hong Kong,1969,,,,0.0
2035,104,Hong Kong,1970,,,,0.0
2036,104,Hong Kong,1971,,,,0.0
2037,104,Hong Kong,1972,,,,0.0
2038,104,Hong Kong,1973,,,,0.0
2039,104,Hong Kong,1974,,,,0.0
2040,104,Hong Kong,1975,,,,0.0
2041,104,Hong Kong,1976,,,,0.0
2042,104,Hong Kong,1977,,,,0.0
2043,104,Hong Kong,1978,,,,0.0
2044,104,Hong Kong,1979,,,,0.0
2045,104,Hong Kong,1980,,,,0.0
2046,104,Hong Kong,1981,,,,0.0
2047,104,Hong Kong,1982,,,,0.0
2048,104,Hong Kong,1983,,,,0.0
2049,104,Hong Kong,1984,,,,0.0
2050,104,Hong Kong,1985,,,,0.0
2051,104,Hong Kong,1986,,,,0.0
2052,104,Hong Kong,1987,,,,0.0
2053,104,Hong Kong,1988,,,,0.0
2054,104,Hong Kong,1989,,,,0.0
2055,105,Hungary,1990,0.017,0.0,0.0,0.178
2056,105,Hungary,1991,0.024,0.0,0.0,0.194
2057,105,Hungary,1992,0.046,0.0,0.0,0.158
2058,105,Hungary,1993,0.039,0.0,0.0,0.166
2059,105,Hungary,1994,0.045,0.0,0.0,0.161
2060,105,Hungary,1995,0.056,0.0,0.0,0.163
2061,105,Hungary,1996,0.05,0.0,0.0,0.207
2062,105,Hungary,1997,0.053,0.0,0.0,0.216
2063,105,Hungary,1998,0.06,0.0,0.0,0.155
2064,105,Hungary,1999,0.065,0.0,0.0,0.181
2065,105,Hungary,2000,0.065,0.0,0.0,0.178
2066,105,Hungary,2001,0.07,0.0,0.001,0.186
2067,105,Hungary,2002,0.042,0.0,0.001,0.194
2068,105,Hungary,2003,0.161,0.0,0.004,0.171
2069,105,Hungary,2004,0.725,0.0,0.006,0.205
2070,105,Hungary,2005,1.658,0.0,0.01,0.202
2071,105,Hungary,2006,1.264,0.0,0.043,0.186
2072,105,Hungary,2007,1.563,0.0,0.11,0.21
2073,105,Hungary,2008,1.938,0.001,0.205,0.213
2074,105,Hungary,2009,2.335,0.001,0.331,0.228
2075,105,Hungary,2010,2.297,0.001,0.527,0.188
2076,105,Hungary,2011,1.859,0.001,0.626,0.222
2077,105,Hungary,2012,1.655,0.008,0.771181,0.213
2078,105,Hungary,2013,1.832,0.025,0.717905,0.213
2079,105,Hungary,2014,2.126,0.067,0.65654,0.301
2080,105,Hungary,2015,2.161,0.141,0.693,0.234
2081,105,Hungary,2016,2.071,0.244,0.684,0.259
2082,105,Hungary,2017,2.153,0.349,0.758,0.22
2083,105,Hungary,2018,2.308,0.629,0.607,0.222
2084,105,Hungary,2019,2.245,1.497,0.729,0.219
2085,105,Hungary,2020,2.171,2.459,0.655,0.244
2086,105,Hungary,2021,2.243,3.796,0.664,0.212
2087,105,Hungary,2022,2.063638,4.64926,0.604518,0.176196
2088,105,Hungary,1965,,,,0.075
2089,105,Hungary,1966,,,,0.1
2090,105,Hungary,1967,,,,0.082
2091,105,Hungary,1968,,,,0.089
2092,105,Hungary,1969,,,,0.095
2093,105,Hungary,1970,,,,0.088
2094,105,Hungary,1971,,,,0.096
2095,105,Hungary,1972,,,,0.11
2096,105,Hungary,1973,,,,0.101
2097,105,Hungary,1974,,,,0.081
2098,105,Hungary,1975,,,,0.163
2099,105,Hungary,1976,,,,0.165
2100,105,Hungary,1977,,,,0.149
2101,105,Hungary,1978,,,,0.138
2102,105,Hungary,1979,,,,0.146
2103,105,Hungary,1980,,,,0.112
2104,105,Hungary,1981,,,,0.168
2105,105,Hungary,1982,,,,0.159
2106,105,Hungary,1983,,,,0.155
2107,105,Hungary,1984,,,,0.181
2108,105,Hungary,1985,,,,0.155
2109,105,Hungary,1986,,,,0.154
2110,105,Hungary,1987,,,,0.169
2111,105,Hungary,1988,,,,0.169
2112,105,Hungary,1989,,,,0.158
2113,106,Iceland,1968,0.0,,,0.6869
2114,106,Iceland,1969,0.001904,,,0.8601
2115,106,Iceland,1970,0.012091,,,1.4129
2116,106,Iceland,1971,0.012033,,,1.5396
2117,106,Iceland,1972,0.021664,,,1.7026
2118,106,Iceland,1973,0.0242,,,2.181
2119,106,Iceland,1974,0.005751,,,2.2582
2120,106,Iceland,1975,0.018347,,,2.2056
2121,106,Iceland,1976,0.019012,,,2.3495
2122,106,Iceland,1977,0.016126,,,2.5197
2123,106,Iceland,1978,0.018285,,,2.605
2124,106,Iceland,1979,0.04563,,,2.8191
2125,106,Iceland,1980,0.044672,,,3.0532
2126,106,Iceland,1981,0.123133,,,3.0845
2127,106,Iceland,1982,0.158968,,,3.4071
2128,106,Iceland,1983,0.171714,,,3.5879
2129,106,Iceland,1984,0.173233,,,3.7379
2130,106,Iceland,1985,0.171233,,,3.6629
2131,106,Iceland,1986,0.212339,,,3.8418
2132,106,Iceland,1987,0.234136,,,3.914
2133,106,Iceland,1988,0.245608,,,4.164
2134,106,Iceland,1989,0.257508,,,4.2132
2135,106,Iceland,1990,0.28291,0.0,0.0,4.1537
2136,106,Iceland,1991,0.267025,0.0,0.0,4.1537
2137,106,Iceland,1992,0.229769,0.0,0.0,4.304298
2138,106,Iceland,1993,0.254272,0.0,0.0,4.460998
2139,106,Iceland,1994,0.258365,0.0,0.0,4.509295
2140,106,Iceland,1995,0.288177,0.0,0.0,4.677187
2141,106,Iceland,1996,0.34313428,0.0,0.0,4.762314
2142,106,Iceland,1997,0.37307242,0.0,0.0,5.201305
2143,106,Iceland,1998,0.65265805,0.0,0.0,5.615576
2144,106,Iceland,1999,1.135673,0.0,0.0,6.041841
2145,106,Iceland,2000,1.322663,0.0,0.0,6.350488
2146,106,Iceland,2001,1.450863,0.0,0.0,6.572595
2147,106,Iceland,2002,1.43042,0.0,0.0,6.970682
